date,CU,AL,ZN,NI,TA,RU,V,RB,I,J,JM
2022-09-22,0.109068342947879,0.09620033574413754,0.06228567216702064,0.07654093841856731,0.07473027189105984,0.12216397708762125,0.13296684699553432,0.07365940595137967,0.08661139054801988,0.09945973026886774,0.06631308797991281
2022-09-23,0.10897233003436652,0.09604205114693651,0.06219198615454212,0.07636458561751046,0.07516792072591245,0.12210220936569573,0.1332264729950135,0.07379905608286398,0.08688327060161141,0.0990488728822394,0.06620124439330802
2022-09-26,0.10864870476591808,0.0959472273753023,0.062114960214507436,0.07629984266928129,0.07560202328834027,0.12217296062041103,0.1322129030008604,0.07342539118578877,0.08854044784680581,0.09889295569072981,0.06614258334205486
2022-09-27,0.10481248604537947,0.09464441549811779,0.061425039624472925,0.07496795959487841,0.07511484483861619,0.12284809620580897,0.1295908707780648,0.07300355832152752,0.1009532288902216,0.09746888314749144,0.06517061705542095
2022-09-28,0.10392406931571117,0.09439260817965768,0.061276807582770015,0.0751085563665955,0.07511877879841193,0.12432185749334664,0.1296007306418243,0.07288128670959863,0.10098473420279978,0.09725837632454001,0.06513219438474449
2022-09-29,0.10361110172005479,0.09417779151282854,0.061490525556776865,0.07493584921704018,0.07505707305916313,0.12194113987428887,0.1304554248700375,0.07316239361231024,0.10336087182874377,0.09682755086882423,0.06498027787993199
2022-09-30,0.10353173166651025,0.09404645262178779,0.06135122063852221,0.0747681242801971,0.07540247265063137,0.12155651680207415,0.13109159512185173,0.07318870162256567,0.10336894345703769,0.09679731784233586,0.06489692329648637
2022-10-10,0.10304377409684147,0.09444716676455936,0.0612098618975864,0.0743225198671148,0.07468660798927679,0.12370815799669059,0.13033016533247357,0.07328152672710436,0.10412271848175729,0.09626010020103153,0.06458740064556404
2022-10-11,0.10351264022439242,0.09480371085779897,0.06148380698393881,0.07464139983932144,0.07084670069793624,0.12406272265392146,0.13047788475454827,0.07369395295638158,0.10511919837172432,0.09651226571091474,0.06484571694912172
2022-10-12,0.10241437593412432,0.09384274746338696,0.060895845817295596,0.07392365335278475,0.07111379701275926,0.12157329085644185,0.12940570875475563,0.07474146479916298,0.11212940922702978,0.09573162818868658,0.06422807859357244
2022-10-13,0.10186335509171418,0.0934021242542062,0.06076802239870651,0.07331729851272362,0.07209293861529828,0.12036791560088674,0.13002307061127963,0.07668125101314363,0.11136435893753563,0.09615386349002955,0.06396580147447589
2022-10-14,0.10151078646017433,0.09293775118143731,0.061206896073321006,0.07244998045401187,0.07174588678051287,0.12162398355499111,0.13028191431519312,0.07734214881651674,0.11180210292908842,0.09543249092338858,0.06366605851136453
2022-10-17,0.10131242663415442,0.09297677084443,0.061382609444782174,0.0725274831915885,0.07180046674751304,0.12244275490153007,0.1289354083876307,0.07768273071446796,0.11165772159794693,0.09532166145588994,0.0639599660800663
